xCenterMov = 423, yCenterMov = 87
======================================================================
 xRef = 427, yRef = 88, xMov = 428, yMov = 91
 xRef = 428, yRef = 88, xMov = 429, yMov = 91
 xRef = 429, yRef = 88, xMov = 430, yMov = 91
 xRef = 430, yRef = 88, xMov = 431, yMov = 91
 xRef = 431, yRef = 88, xMov = 432, yMov = 91
 xRef = 432, yRef = 88, xMov = 433, yMov = 91
 xRef = 433, yRef = 88, xMov = 434, yMov = 91
 xRef = 423, yRef = 89, xMov = 424, yMov = 92
 xRef = 424, yRef = 89, xMov = 425, yMov = 92
 xRef = 425, yRef = 89, xMov = 426, yMov = 92
 xRef = 426, yRef = 89, xMov = 427, yMov = 92
 xRef = 427, yRef = 89, xMov = 428, yMov = 92
 xRef = 428, yRef = 89, xMov = 429, yMov = 92
 xRef = 429, yRef = 89, xMov = 430, yMov = 92
 xRef = 430, yRef = 89, xMov = 431, yMov = 92
 xRef = 431, yRef = 89, xMov = 432, yMov = 92
 xRef = 432, yRef = 89, xMov = 433, yMov = 92
 xRef = 433, yRef = 89, xMov = 434, yMov = 92
 xRef = 423, yRef = 90, xMov = 424, yMov = 93
 xRef = 424, yRef = 90, xMov = 425, yMov = 93
 xRef = 425, yRef = 90, xMov = 426, yMov = 93
 xRef = 426, yRef = 90, xMov = 427, yMov = 93
 xRef = 427, yRef = 90, xMov = 428, yMov = 93
 xRef = 428, yRef = 90, xMov = 429, yMov = 93
 xRef = 429, yRef = 90, xMov = 430, yMov = 93
 xRef = 430, yRef = 90, xMov = 431, yMov = 93
 xRef = 431, yRef = 90, xMov = 432, yMov = 93
 xRef = 432, yRef = 90, xMov = 433, yMov = 93
 xRef = 433, yRef = 90, xMov = 434, yMov = 93
 xRef = 423, yRef = 91, xMov = 424, yMov = 94
 xRef = 424, yRef = 91, xMov = 425, yMov = 94
 xRef = 425, yRef = 91, xMov = 426, yMov = 94
 xRef = 426, yRef = 91, xMov = 427, yMov = 94
 xRef = 427, yRef = 91, xMov = 428, yMov = 94
 xRef = 428, yRef = 91, xMov = 429, yMov = 94
 xRef = 429, yRef = 91, xMov = 430, yMov = 94
 xRef = 430, yRef = 91, xMov = 431, yMov = 94
 xRef = 431, yRef = 91, xMov = 432, yMov = 94
 xRef = 432, yRef = 91, xMov = 433, yMov = 94
 xRef = 433, yRef = 91, xMov = 434, yMov = 94
 xRef = 423, yRef = 92, xMov = 424, yMov = 95
 xRef = 424, yRef = 92, xMov = 425, yMov = 95
 xRef = 425, yRef = 92, xMov = 426, yMov = 95
 xRef = 426, yRef = 92, xMov = 427, yMov = 95
 xRef = 427, yRef = 92, xMov = 428, yMov = 95
 xRef = 428, yRef = 92, xMov = 429, yMov = 95
 xRef = 429, yRef = 92, xMov = 430, yMov = 95
 xRef = 430, yRef = 92, xMov = 431, yMov = 95
 xRef = 431, yRef = 92, xMov = 432, yMov = 95
 xRef = 432, yRef = 92, xMov = 433, yMov = 95
 xRef = 433, yRef = 92, xMov = 434, yMov = 95
 xRef = 423, yRef = 93, xMov = 424, yMov = 96
 xRef = 424, yRef = 93, xMov = 425, yMov = 96
 xRef = 425, yRef = 93, xMov = 426, yMov = 96
 xRef = 426, yRef = 93, xMov = 427, yMov = 96
 xRef = 427, yRef = 93, xMov = 428, yMov = 96
 xRef = 428, yRef = 93, xMov = 429, yMov = 96
 xRef = 429, yRef = 93, xMov = 430, yMov = 96
 xRef = 430, yRef = 93, xMov = 431, yMov = 96
 xRef = 431, yRef = 93, xMov = 432, yMov = 96
 xRef = 432, yRef = 93, xMov = 433, yMov = 96
 xRef = 433, yRef = 93, xMov = 434, yMov = 96
 xRef = 423, yRef = 94, xMov = 424, yMov = 97
 xRef = 424, yRef = 94, xMov = 425, yMov = 97
 xRef = 425, yRef = 94, xMov = 426, yMov = 97
 xRef = 426, yRef = 94, xMov = 427, yMov = 97
 xRef = 427, yRef = 94, xMov = 428, yMov = 97
 xRef = 428, yRef = 94, xMov = 429, yMov = 97
 xRef = 429, yRef = 94, xMov = 430, yMov = 97
 xRef = 430, yRef = 94, xMov = 431, yMov = 97
 xRef = 431, yRef = 94, xMov = 432, yMov = 97
 xRef = 432, yRef = 94, xMov = 433, yMov = 97
 xRef = 433, yRef = 94, xMov = 434, yMov = 97
 xRef = 423, yRef = 95, xMov = 424, yMov = 98
 xRef = 424, yRef = 95, xMov = 425, yMov = 98
 xRef = 425, yRef = 95, xMov = 426, yMov = 98
 xRef = 426, yRef = 95, xMov = 427, yMov = 98
 xRef = 427, yRef = 95, xMov = 428, yMov = 98
 xRef = 428, yRef = 95, xMov = 429, yMov = 98
 xRef = 429, yRef = 95, xMov = 430, yMov = 98
 xRef = 430, yRef = 95, xMov = 431, yMov = 98
 xRef = 431, yRef = 95, xMov = 432, yMov = 98
 xRef = 432, yRef = 95, xMov = 433, yMov = 98
 xRef = 433, yRef = 95, xMov = 434, yMov = 98
 xRef = 423, yRef = 96, xMov = 424, yMov = 99
 xRef = 424, yRef = 96, xMov = 425, yMov = 99
 xRef = 425, yRef = 96, xMov = 426, yMov = 99
 xRef = 426, yRef = 96, xMov = 427, yMov = 99
 xRef = 427, yRef = 96, xMov = 428, yMov = 99
 xRef = 428, yRef = 96, xMov = 429, yMov = 99
 xRef = 429, yRef = 96, xMov = 430, yMov = 99
 xRef = 430, yRef = 96, xMov = 431, yMov = 99
 xRef = 431, yRef = 96, xMov = 432, yMov = 99
 xRef = 432, yRef = 96, xMov = 433, yMov = 99
 xRef = 433, yRef = 96, xMov = 434, yMov = 99
 xRef = 423, yRef = 97, xMov = 424, yMov = 100
 xRef = 424, yRef = 97, xMov = 425, yMov = 100
 xRef = 425, yRef = 97, xMov = 426, yMov = 100
 xRef = 426, yRef = 97, xMov = 427, yMov = 100
 xRef = 427, yRef = 97, xMov = 428, yMov = 100
 xRef = 428, yRef = 97, xMov = 429, yMov = 100
 xRef = 429, yRef = 97, xMov = 430, yMov = 100
 xRef = 430, yRef = 97, xMov = 431, yMov = 100
 xRef = 431, yRef = 97, xMov = 432, yMov = 100
 xRef = 432, yRef = 97, xMov = 433, yMov = 100
 xRef = 433, yRef = 97, xMov = 434, yMov = 100
xCenterMov = 430, yCenterMov = 95
======================================================================
 xRef = 423, yRef = 87, xMov = 425, yMov = 90
 xRef = 424, yRef = 87, xMov = 426, yMov = 90
 xRef = 425, yRef = 87, xMov = 427, yMov = 90
 xRef = 426, yRef = 87, xMov = 428, yMov = 90
 xRef = 427, yRef = 87, xMov = 429, yMov = 90
 xRef = 428, yRef = 87, xMov = 430, yMov = 90
 xRef = 429, yRef = 87, xMov = 431, yMov = 90
 xRef = 430, yRef = 87, xMov = 432, yMov = 90
 xRef = 431, yRef = 87, xMov = 433, yMov = 90
 xRef = 432, yRef = 87, xMov = 434, yMov = 90
 xRef = 433, yRef = 87, xMov = 435, yMov = 90
 xRef = 423, yRef = 88, xMov = 425, yMov = 91
 xRef = 424, yRef = 88, xMov = 426, yMov = 91
 xRef = 425, yRef = 88, xMov = 427, yMov = 91
 xRef = 426, yRef = 88, xMov = 428, yMov = 91
 xRef = 427, yRef = 88, xMov = 429, yMov = 91
 xRef = 428, yRef = 88, xMov = 430, yMov = 91
 xRef = 429, yRef = 88, xMov = 431, yMov = 91
 xRef = 430, yRef = 88, xMov = 432, yMov = 91
 xRef = 431, yRef = 88, xMov = 433, yMov = 91
 xRef = 432, yRef = 88, xMov = 434, yMov = 91
 xRef = 433, yRef = 88, xMov = 435, yMov = 91
 xRef = 423, yRef = 89, xMov = 425, yMov = 92
 xRef = 424, yRef = 89, xMov = 426, yMov = 92
 xRef = 425, yRef = 89, xMov = 427, yMov = 92
 xRef = 426, yRef = 89, xMov = 428, yMov = 92
 xRef = 427, yRef = 89, xMov = 429, yMov = 92
 xRef = 428, yRef = 89, xMov = 430, yMov = 92
 xRef = 429, yRef = 89, xMov = 431, yMov = 92
 xRef = 430, yRef = 89, xMov = 432, yMov = 92
 xRef = 431, yRef = 89, xMov = 433, yMov = 92
 xRef = 432, yRef = 89, xMov = 434, yMov = 92
 xRef = 433, yRef = 89, xMov = 435, yMov = 92
 xRef = 423, yRef = 90, xMov = 425, yMov = 93
 xRef = 424, yRef = 90, xMov = 426, yMov = 93
 xRef = 425, yRef = 90, xMov = 427, yMov = 93
 xRef = 426, yRef = 90, xMov = 428, yMov = 93
 xRef = 427, yRef = 90, xMov = 429, yMov = 93
 xRef = 428, yRef = 90, xMov = 430, yMov = 93
 xRef = 429, yRef = 90, xMov = 431, yMov = 93
 xRef = 430, yRef = 90, xMov = 432, yMov = 93
 xRef = 431, yRef = 90, xMov = 433, yMov = 93
 xRef = 432, yRef = 90, xMov = 434, yMov = 93
 xRef = 433, yRef = 90, xMov = 435, yMov = 93
 xRef = 423, yRef = 91, xMov = 425, yMov = 94
 xRef = 424, yRef = 91, xMov = 426, yMov = 94
 xRef = 425, yRef = 91, xMov = 427, yMov = 94
 xRef = 426, yRef = 91, xMov = 428, yMov = 94
 xRef = 427, yRef = 91, xMov = 429, yMov = 94
 xRef = 428, yRef = 91, xMov = 430, yMov = 94
 xRef = 429, yRef = 91, xMov = 431, yMov = 94
 xRef = 430, yRef = 91, xMov = 432, yMov = 94
 xRef = 431, yRef = 91, xMov = 433, yMov = 94
 xRef = 432, yRef = 91, xMov = 434, yMov = 94
 xRef = 433, yRef = 91, xMov = 435, yMov = 94
 xRef = 423, yRef = 92, xMov = 425, yMov = 95
 xRef = 424, yRef = 92, xMov = 426, yMov = 95
 xRef = 425, yRef = 92, xMov = 427, yMov = 95
 xRef = 426, yRef = 92, xMov = 428, yMov = 95
 xRef = 427, yRef = 92, xMov = 429, yMov = 95
 xRef = 428, yRef = 92, xMov = 430, yMov = 95
 xRef = 429, yRef = 92, xMov = 431, yMov = 95
 xRef = 430, yRef = 92, xMov = 432, yMov = 95
 xRef = 431, yRef = 92, xMov = 433, yMov = 95
 xRef = 432, yRef = 92, xMov = 434, yMov = 95
 xRef = 433, yRef = 92, xMov = 435, yMov = 95
 xRef = 423, yRef = 93, xMov = 425, yMov = 96
 xRef = 424, yRef = 93, xMov = 426, yMov = 96
 xRef = 425, yRef = 93, xMov = 427, yMov = 96
 xRef = 426, yRef = 93, xMov = 428, yMov = 96
 xRef = 427, yRef = 93, xMov = 429, yMov = 96
 xRef = 428, yRef = 93, xMov = 430, yMov = 96
 xRef = 429, yRef = 93, xMov = 431, yMov = 96
 xRef = 430, yRef = 93, xMov = 432, yMov = 96
 xRef = 431, yRef = 93, xMov = 433, yMov = 96
 xRef = 432, yRef = 93, xMov = 434, yMov = 96
 xRef = 433, yRef = 93, xMov = 435, yMov = 96
 xRef = 423, yRef = 94, xMov = 425, yMov = 97
 xRef = 424, yRef = 94, xMov = 426, yMov = 97
 xRef = 425, yRef = 94, xMov = 427, yMov = 97
 xRef = 426, yRef = 94, xMov = 428, yMov = 97
 xRef = 427, yRef = 94, xMov = 429, yMov = 97
 xRef = 428, yRef = 94, xMov = 430, yMov = 97
 xRef = 429, yRef = 94, xMov = 431, yMov = 97
 xRef = 430, yRef = 94, xMov = 432, yMov = 97
 xRef = 431, yRef = 94, xMov = 433, yMov = 97
 xRef = 432, yRef = 94, xMov = 434, yMov = 97
 xRef = 433, yRef = 94, xMov = 435, yMov = 97
 xRef = 423, yRef = 95, xMov = 425, yMov = 98
 xRef = 424, yRef = 95, xMov = 426, yMov = 98
 xRef = 425, yRef = 95, xMov = 427, yMov = 98
 xRef = 426, yRef = 95, xMov = 428, yMov = 98
 xRef = 427, yRef = 95, xMov = 429, yMov = 98
 xRef = 428, yRef = 95, xMov = 430, yMov = 98
 xRef = 429, yRef = 95, xMov = 431, yMov = 98
 xRef = 430, yRef = 95, xMov = 432, yMov = 98
 xRef = 431, yRef = 95, xMov = 433, yMov = 98
 xRef = 432, yRef = 95, xMov = 434, yMov = 98
 xRef = 433, yRef = 95, xMov = 435, yMov = 98
 xRef = 423, yRef = 96, xMov = 425, yMov = 99
 xRef = 424, yRef = 96, xMov = 426, yMov = 99
 xRef = 425, yRef = 96, xMov = 427, yMov = 99
 xRef = 426, yRef = 96, xMov = 428, yMov = 99
 xRef = 427, yRef = 96, xMov = 429, yMov = 99
 xRef = 428, yRef = 96, xMov = 430, yMov = 99
 xRef = 429, yRef = 96, xMov = 431, yMov = 99
 xRef = 430, yRef = 96, xMov = 432, yMov = 99
 xRef = 431, yRef = 96, xMov = 433, yMov = 99
 xRef = 432, yRef = 96, xMov = 434, yMov = 99
 xRef = 433, yRef = 96, xMov = 435, yMov = 99
 xRef = 423, yRef = 97, xMov = 425, yMov = 100
 xRef = 424, yRef = 97, xMov = 426, yMov = 100
 xRef = 425, yRef = 97, xMov = 427, yMov = 100
 xRef = 426, yRef = 97, xMov = 428, yMov = 100
 xRef = 427, yRef = 97, xMov = 429, yMov = 100
 xRef = 428, yRef = 97, xMov = 430, yMov = 100
 xRef = 429, yRef = 97, xMov = 431, yMov = 100
 xRef = 430, yRef = 97, xMov = 432, yMov = 100
 xRef = 431, yRef = 97, xMov = 433, yMov = 100
 xRef = 432, yRef = 97, xMov = 434, yMov = 100
 xRef = 433, yRef = 97, xMov = 435, yMov = 100
xCenterMov = 431, yCenterMov = 95
======================================================================
 xRef = 423, yRef = 87, xMov = 426, yMov = 90
 xRef = 424, yRef = 87, xMov = 427, yMov = 90
 xRef = 425, yRef = 87, xMov = 428, yMov = 90
 xRef = 426, yRef = 87, xMov = 429, yMov = 90
 xRef = 427, yRef = 87, xMov = 430, yMov = 90
 xRef = 428, yRef = 87, xMov = 431, yMov = 90
 xRef = 429, yRef = 87, xMov = 432, yMov = 90
 xRef = 430, yRef = 87, xMov = 433, yMov = 90
 xRef = 431, yRef = 87, xMov = 434, yMov = 90
 xRef = 432, yRef = 87, xMov = 435, yMov = 90
 xRef = 433, yRef = 87, xMov = 436, yMov = 90
 xRef = 423, yRef = 88, xMov = 426, yMov = 91
 xRef = 424, yRef = 88, xMov = 427, yMov = 91
 xRef = 425, yRef = 88, xMov = 428, yMov = 91
 xRef = 426, yRef = 88, xMov = 429, yMov = 91
 xRef = 427, yRef = 88, xMov = 430, yMov = 91
 xRef = 428, yRef = 88, xMov = 431, yMov = 91
 xRef = 429, yRef = 88, xMov = 432, yMov = 91
 xRef = 430, yRef = 88, xMov = 433, yMov = 91
 xRef = 431, yRef = 88, xMov = 434, yMov = 91
 xRef = 432, yRef = 88, xMov = 435, yMov = 91
 xRef = 433, yRef = 88, xMov = 436, yMov = 91
 xRef = 423, yRef = 89, xMov = 426, yMov = 92
 xRef = 424, yRef = 89, xMov = 427, yMov = 92
 xRef = 425, yRef = 89, xMov = 428, yMov = 92
 xRef = 426, yRef = 89, xMov = 429, yMov = 92
 xRef = 427, yRef = 89, xMov = 430, yMov = 92
 xRef = 428, yRef = 89, xMov = 431, yMov = 92
 xRef = 429, yRef = 89, xMov = 432, yMov = 92
 xRef = 430, yRef = 89, xMov = 433, yMov = 92
 xRef = 431, yRef = 89, xMov = 434, yMov = 92
 xRef = 432, yRef = 89, xMov = 435, yMov = 92
 xRef = 433, yRef = 89, xMov = 436, yMov = 92
 xRef = 423, yRef = 90, xMov = 426, yMov = 93
 xRef = 424, yRef = 90, xMov = 427, yMov = 93
 xRef = 425, yRef = 90, xMov = 428, yMov = 93
 xRef = 426, yRef = 90, xMov = 429, yMov = 93
 xRef = 427, yRef = 90, xMov = 430, yMov = 93
 xRef = 428, yRef = 90, xMov = 431, yMov = 93
 xRef = 429, yRef = 90, xMov = 432, yMov = 93
 xRef = 430, yRef = 90, xMov = 433, yMov = 93
 xRef = 431, yRef = 90, xMov = 434, yMov = 93
 xRef = 432, yRef = 90, xMov = 435, yMov = 93
 xRef = 433, yRef = 90, xMov = 436, yMov = 93
 xRef = 423, yRef = 91, xMov = 426, yMov = 94
 xRef = 424, yRef = 91, xMov = 427, yMov = 94
 xRef = 425, yRef = 91, xMov = 428, yMov = 94
 xRef = 426, yRef = 91, xMov = 429, yMov = 94
 xRef = 427, yRef = 91, xMov = 430, yMov = 94
 xRef = 428, yRef = 91, xMov = 431, yMov = 94
 xRef = 429, yRef = 91, xMov = 432, yMov = 94
 xRef = 430, yRef = 91, xMov = 433, yMov = 94
 xRef = 431, yRef = 91, xMov = 434, yMov = 94
 xRef = 432, yRef = 91, xMov = 435, yMov = 94
 xRef = 433, yRef = 91, xMov = 436, yMov = 94
 xRef = 423, yRef = 92, xMov = 426, yMov = 95
 xRef = 424, yRef = 92, xMov = 427, yMov = 95
 xRef = 425, yRef = 92, xMov = 428, yMov = 95
 xRef = 426, yRef = 92, xMov = 429, yMov = 95
 xRef = 427, yRef = 92, xMov = 430, yMov = 95
 xRef = 428, yRef = 92, xMov = 431, yMov = 95
 xRef = 429, yRef = 92, xMov = 432, yMov = 95
 xRef = 430, yRef = 92, xMov = 433, yMov = 95
 xRef = 431, yRef = 92, xMov = 434, yMov = 95
 xRef = 432, yRef = 92, xMov = 435, yMov = 95
 xRef = 433, yRef = 92, xMov = 436, yMov = 95
 xRef = 423, yRef = 93, xMov = 426, yMov = 96
 xRef = 424, yRef = 93, xMov = 427, yMov = 96
 xRef = 425, yRef = 93, xMov = 428, yMov = 96
 xRef = 426, yRef = 93, xMov = 429, yMov = 96
 xRef = 427, yRef = 93, xMov = 430, yMov = 96
 xRef = 428, yRef = 93, xMov = 431, yMov = 96
 xRef = 429, yRef = 93, xMov = 432, yMov = 96
 xRef = 430, yRef = 93, xMov = 433, yMov = 96
 xRef = 431, yRef = 93, xMov = 434, yMov = 96
 xRef = 432, yRef = 93, xMov = 435, yMov = 96
 xRef = 433, yRef = 93, xMov = 436, yMov = 96
 xRef = 423, yRef = 94, xMov = 426, yMov = 97
 xRef = 424, yRef = 94, xMov = 427, yMov = 97
 xRef = 425, yRef = 94, xMov = 428, yMov = 97
 xRef = 426, yRef = 94, xMov = 429, yMov = 97
 xRef = 427, yRef = 94, xMov = 430, yMov = 97
 xRef = 428, yRef = 94, xMov = 431, yMov = 97
 xRef = 429, yRef = 94, xMov = 432, yMov = 97
 xRef = 430, yRef = 94, xMov = 433, yMov = 97
 xRef = 431, yRef = 94, xMov = 434, yMov = 97
 xRef = 432, yRef = 94, xMov = 435, yMov = 97
 xRef = 433, yRef = 94, xMov = 436, yMov = 97
 xRef = 423, yRef = 95, xMov = 426, yMov = 98
 xRef = 424, yRef = 95, xMov = 427, yMov = 98
 xRef = 425, yRef = 95, xMov = 428, yMov = 98
 xRef = 426, yRef = 95, xMov = 429, yMov = 98
 xRef = 427, yRef = 95, xMov = 430, yMov = 98
 xRef = 428, yRef = 95, xMov = 431, yMov = 98
 xRef = 429, yRef = 95, xMov = 432, yMov = 98
 xRef = 430, yRef = 95, xMov = 433, yMov = 98
 xRef = 431, yRef = 95, xMov = 434, yMov = 98
 xRef = 432, yRef = 95, xMov = 435, yMov = 98
 xRef = 433, yRef = 95, xMov = 436, yMov = 98
 xRef = 423, yRef = 96, xMov = 426, yMov = 99
 xRef = 424, yRef = 96, xMov = 427, yMov = 99
 xRef = 425, yRef = 96, xMov = 428, yMov = 99
 xRef = 426, yRef = 96, xMov = 429, yMov = 99
 xRef = 427, yRef = 96, xMov = 430, yMov = 99
 xRef = 428, yRef = 96, xMov = 431, yMov = 99
 xRef = 429, yRef = 96, xMov = 432, yMov = 99
 xRef = 430, yRef = 96, xMov = 433, yMov = 99
 xRef = 431, yRef = 96, xMov = 434, yMov = 99
 xRef = 432, yRef = 96, xMov = 435, yMov = 99
 xRef = 433, yRef = 96, xMov = 436, yMov = 99
 xRef = 423, yRef = 97, xMov = 426, yMov = 100
 xRef = 424, yRef = 97, xMov = 427, yMov = 100
 xRef = 425, yRef = 97, xMov = 428, yMov = 100
 xRef = 426, yRef = 97, xMov = 429, yMov = 100
 xRef = 427, yRef = 97, xMov = 430, yMov = 100
 xRef = 428, yRef = 97, xMov = 431, yMov = 100
 xRef = 429, yRef = 97, xMov = 432, yMov = 100
 xRef = 430, yRef = 97, xMov = 433, yMov = 100
 xRef = 431, yRef = 97, xMov = 434, yMov = 100
 xRef = 432, yRef = 97, xMov = 435, yMov = 100
 xRef = 433, yRef = 97, xMov = 436, yMov = 100
xCenterMov = 432, yCenterMov = 95
======================================================================
 xRef = 423, yRef = 87, xMov = 427, yMov = 90
 xRef = 424, yRef = 87, xMov = 428, yMov = 90
 xRef = 425, yRef = 87, xMov = 429, yMov = 90
 xRef = 426, yRef = 87, xMov = 430, yMov = 90
 xRef = 427, yRef = 87, xMov = 431, yMov = 90
 xRef = 428, yRef = 87, xMov = 432, yMov = 90
 xRef = 429, yRef = 87, xMov = 433, yMov = 90
 xRef = 430, yRef = 87, xMov = 434, yMov = 90
 xRef = 431, yRef = 87, xMov = 435, yMov = 90
 xRef = 432, yRef = 87, xMov = 436, yMov = 90
 xRef = 433, yRef = 87, xMov = 437, yMov = 90
 xRef = 423, yRef = 88, xMov = 427, yMov = 91
 xRef = 424, yRef = 88, xMov = 428, yMov = 91
 xRef = 425, yRef = 88, xMov = 429, yMov = 91
 xRef = 426, yRef = 88, xMov = 430, yMov = 91
 xRef = 427, yRef = 88, xMov = 431, yMov = 91
 xRef = 428, yRef = 88, xMov = 432, yMov = 91
 xRef = 429, yRef = 88, xMov = 433, yMov = 91
 xRef = 430, yRef = 88, xMov = 434, yMov = 91
 xRef = 431, yRef = 88, xMov = 435, yMov = 91
 xRef = 432, yRef = 88, xMov = 436, yMov = 91
 xRef = 433, yRef = 88, xMov = 437, yMov = 91
 xRef = 423, yRef = 89, xMov = 427, yMov = 92
 xRef = 424, yRef = 89, xMov = 428, yMov = 92
 xRef = 425, yRef = 89, xMov = 429, yMov = 92
 xRef = 426, yRef = 89, xMov = 430, yMov = 92
 xRef = 427, yRef = 89, xMov = 431, yMov = 92
 xRef = 428, yRef = 89, xMov = 432, yMov = 92
 xRef = 429, yRef = 89, xMov = 433, yMov = 92
 xRef = 430, yRef = 89, xMov = 434, yMov = 92
 xRef = 431, yRef = 89, xMov = 435, yMov = 92
 xRef = 432, yRef = 89, xMov = 436, yMov = 92
 xRef = 433, yRef = 89, xMov = 437, yMov = 92
 xRef = 423, yRef = 90, xMov = 427, yMov = 93
 xRef = 424, yRef = 90, xMov = 428, yMov = 93
 xRef = 425, yRef = 90, xMov = 429, yMov = 93
 xRef = 426, yRef = 90, xMov = 430, yMov = 93
 xRef = 427, yRef = 90, xMov = 431, yMov = 93
 xRef = 428, yRef = 90, xMov = 432, yMov = 93
 xRef = 429, yRef = 90, xMov = 433, yMov = 93
 xRef = 430, yRef = 90, xMov = 434, yMov = 93
 xRef = 431, yRef = 90, xMov = 435, yMov = 93
 xRef = 432, yRef = 90, xMov = 436, yMov = 93
 xRef = 433, yRef = 90, xMov = 437, yMov = 93
 xRef = 423, yRef = 91, xMov = 427, yMov = 94
 xRef = 424, yRef = 91, xMov = 428, yMov = 94
 xRef = 425, yRef = 91, xMov = 429, yMov = 94
 xRef = 426, yRef = 91, xMov = 430, yMov = 94
 xRef = 427, yRef = 91, xMov = 431, yMov = 94
 xRef = 428, yRef = 91, xMov = 432, yMov = 94
 xRef = 429, yRef = 91, xMov = 433, yMov = 94
 xRef = 430, yRef = 91, xMov = 434, yMov = 94
 xRef = 431, yRef = 91, xMov = 435, yMov = 94
 xRef = 432, yRef = 91, xMov = 436, yMov = 94
 xRef = 433, yRef = 91, xMov = 437, yMov = 94
 xRef = 423, yRef = 92, xMov = 427, yMov = 95
 xRef = 424, yRef = 92, xMov = 428, yMov = 95
 xRef = 425, yRef = 92, xMov = 429, yMov = 95
 xRef = 426, yRef = 92, xMov = 430, yMov = 95
 xRef = 427, yRef = 92, xMov = 431, yMov = 95
 xRef = 428, yRef = 92, xMov = 432, yMov = 95
 xRef = 429, yRef = 92, xMov = 433, yMov = 95
 xRef = 430, yRef = 92, xMov = 434, yMov = 95
 xRef = 431, yRef = 92, xMov = 435, yMov = 95
 xRef = 432, yRef = 92, xMov = 436, yMov = 95
 xRef = 433, yRef = 92, xMov = 437, yMov = 95
 xRef = 423, yRef = 93, xMov = 427, yMov = 96
 xRef = 424, yRef = 93, xMov = 428, yMov = 96
 xRef = 425, yRef = 93, xMov = 429, yMov = 96
 xRef = 426, yRef = 93, xMov = 430, yMov = 96
 xRef = 427, yRef = 93, xMov = 431, yMov = 96
 xRef = 428, yRef = 93, xMov = 432, yMov = 96
 xRef = 429, yRef = 93, xMov = 433, yMov = 96
 xRef = 430, yRef = 93, xMov = 434, yMov = 96
 xRef = 431, yRef = 93, xMov = 435, yMov = 96
 xRef = 432, yRef = 93, xMov = 436, yMov = 96
 xRef = 433, yRef = 93, xMov = 437, yMov = 96
 xRef = 423, yRef = 94, xMov = 427, yMov = 97
 xRef = 424, yRef = 94, xMov = 428, yMov = 97
 xRef = 425, yRef = 94, xMov = 429, yMov = 97
 xRef = 426, yRef = 94, xMov = 430, yMov = 97
 xRef = 427, yRef = 94, xMov = 431, yMov = 97
 xRef = 428, yRef = 94, xMov = 432, yMov = 97
 xRef = 429, yRef = 94, xMov = 433, yMov = 97
 xRef = 430, yRef = 94, xMov = 434, yMov = 97
 xRef = 431, yRef = 94, xMov = 435, yMov = 97
 xRef = 432, yRef = 94, xMov = 436, yMov = 97
 xRef = 433, yRef = 94, xMov = 437, yMov = 97
 xRef = 423, yRef = 95, xMov = 427, yMov = 98
 xRef = 424, yRef = 95, xMov = 428, yMov = 98
 xRef = 425, yRef = 95, xMov = 429, yMov = 98
 xRef = 426, yRef = 95, xMov = 430, yMov = 98
 xRef = 427, yRef = 95, xMov = 431, yMov = 98
 xRef = 428, yRef = 95, xMov = 432, yMov = 98
 xRef = 429, yRef = 95, xMov = 433, yMov = 98
 xRef = 430, yRef = 95, xMov = 434, yMov = 98
 xRef = 431, yRef = 95, xMov = 435, yMov = 98
 xRef = 432, yRef = 95, xMov = 436, yMov = 98
 xRef = 433, yRef = 95, xMov = 437, yMov = 98
 xRef = 423, yRef = 96, xMov = 427, yMov = 99
 xRef = 424, yRef = 96, xMov = 428, yMov = 99
 xRef = 425, yRef = 96, xMov = 429, yMov = 99
 xRef = 426, yRef = 96, xMov = 430, yMov = 99
 xRef = 427, yRef = 96, xMov = 431, yMov = 99
 xRef = 428, yRef = 96, xMov = 432, yMov = 99
 xRef = 429, yRef = 96, xMov = 433, yMov = 99
 xRef = 430, yRef = 96, xMov = 434, yMov = 99
 xRef = 431, yRef = 96, xMov = 435, yMov = 99
 xRef = 432, yRef = 96, xMov = 436, yMov = 99
 xRef = 433, yRef = 96, xMov = 437, yMov = 99
 xRef = 423, yRef = 97, xMov = 427, yMov = 100
 xRef = 424, yRef = 97, xMov = 428, yMov = 100
 xRef = 425, yRef = 97, xMov = 429, yMov = 100
 xRef = 426, yRef = 97, xMov = 430, yMov = 100
 xRef = 427, yRef = 97, xMov = 431, yMov = 100
 xRef = 428, yRef = 97, xMov = 432, yMov = 100
 xRef = 429, yRef = 97, xMov = 433, yMov = 100
 xRef = 430, yRef = 97, xMov = 434, yMov = 100
 xRef = 431, yRef = 97, xMov = 435, yMov = 100
 xRef = 432, yRef = 97, xMov = 436, yMov = 100
 xRef = 433, yRef = 97, xMov = 437, yMov = 100
xCenterMov = 433, yCenterMov = 95
======================================================================
 xRef = 423, yRef = 87, xMov = 428, yMov = 90
 xRef = 424, yRef = 87, xMov = 429, yMov = 90
 xRef = 425, yRef = 87, xMov = 430, yMov = 90
 xRef = 426, yRef = 87, xMov = 431, yMov = 90
 xRef = 427, yRef = 87, xMov = 432, yMov = 90
 xRef = 428, yRef = 87, xMov = 433, yMov = 90
 xRef = 429, yRef = 87, xMov = 434, yMov = 90
 xRef = 430, yRef = 87, xMov = 435, yMov = 90
 xRef = 431, yRef = 87, xMov = 436, yMov = 90
